well,block,test_temperature,strain,evolution_history,window_idx,days_start,days_end,mu,r_squared,window_size
c11,2,41,35_C7,35 evolved,26,0.2604166666666667,0.3020833333333333,7.462947844681343,0.9996677725894737,5
c11,2,42,35_C7,35 evolved,20,0.19791666666666663,0.23958333333333337,5.0683401273400674,0.9986154241761894,5
c2,1,25,35_G5,35 evolved,33,0.3333333333333333,0.375,8.348665530068725,0.9998216203760051,5
c2,1,35,35_G5,35 evolved,21,0.20833333333333337,0.25,13.007775615449924,0.9999587243225726,5
c2,1,38,35_G5,35 evolved,21,0.20833333333333337,0.25,13.569945253638547,0.999917117131395,5
c2,1,41,35_G5,35 evolved,23,0.22916666666666663,0.2708333333333333,6.0098711073857025,0.9998994027976895,5
c2,1,42,35_G5,35 evolved,21,0.20833333333333337,0.25,2.4017024418108184,0.9997809392859494,5
c2,2,25,40_B2,40 evolved,37,0.375,0.4166666666666667,7.25911392056225,0.9997596878468952,5
c2,2,35,40_B2,40 evolved,22,0.21875,0.2604166666666667,12.267561178767332,0.9998603512340405,5
c2,2,38,40_B2,40 evolved,22,0.21875,0.2604166666666667,12.169754579752546,0.9999670093025174,5
c2,2,41,40_B2,40 evolved,29,0.2916666666666667,0.3333333333333333,7.831182284845955,0.9998763449138346,5
c2,2,42,40_B2,40 evolved,32,0.3229166666666667,0.3645833333333333,5.363005951235068,0.9997458013075933,5
c2,3,25,35_E11,35 evolved,36,0.3645833333333333,0.40625,8.250589990948622,0.9999352762843624,5
c2,3,35,35_E11,35 evolved,22,0.21875,0.2604166666666667,13.057666415672475,0.9999543223992213,5
c2,3,38,35_E11,35 evolved,22,0.21875,0.2604166666666667,13.640247616325283,0.9999693350213826,5
c2,3,41,35_E11,35 evolved,26,0.2604166666666667,0.3020833333333333,6.482190659580342,0.9998451403212731,5
c2,3,42,35_E11,35 evolved,19,0.1875,0.22916666666666663,1.9991295368686757,0.995131436199494,5
c3,2,25,40_G11,40 evolved,34,0.34375,0.3854166666666667,7.954565134307484,0.9997366074661942,5
c3,2,35,40_G11,40 evolved,30,0.3020833333333333,0.34375,16.275476861440428,0.8669168486376437,5
c3,2,38,40_G11,40 evolved,21,0.20833333333333337,0.25,13.652379332093428,0.9998736151094131,5
c3,2,41,40_G11,40 evolved,27,0.2708333333333333,0.3125,9.541384916327829,0.9998614703559986,5
c3,2,42,40_G11,40 evolved,34,0.34375,0.3854166666666667,7.8028403499217,0.9997549426985247,5
c3,3,25,40_E7,40 evolved,36,0.3645833333333333,0.40625,8.285667145646306,0.9997203072037845,5
c3,3,35,40_E7,40 evolved,23,0.22916666666666663,0.2708333333333333,12.866683438536876,0.9999810132666234,5
c3,3,38,40_E7,40 evolved,22,0.21875,0.2604166666666667,13.168487395484233,0.9999026503437289,5
c3,3,41,40_E7,40 evolved,28,0.28125,0.3229166666666667,8.339417905709677,0.9999360078210646,5
c3,3,42,40_E7,40 evolved,21,0.20833333333333337,0.25,2.421913831745396,0.9997772367828346,5
c4,1,25,40_C7,40 evolved,37,0.375,0.4166666666666667,8.157592242172615,0.999859897416128,5
c4,1,35,40_C7,40 evolved,24,0.23958333333333337,0.28125,11.723145073266787,0.999907802463193,5
c4,1,38,40_C7,40 evolved,23,0.22916666666666663,0.2708333333333333,12.574489053610288,0.999927601458637,5
c4,1,41,40_C7,40 evolved,26,0.2604166666666667,0.3020833333333333,6.196028382591964,0.9995902430240214,5
c4,1,42,40_C7,40 evolved,26,0.2604166666666667,0.3020833333333333,3.365610195363173,0.9979423926030301,5
c4,2,25,40_E11,40 evolved,37,0.375,0.4166666666666667,8.32916088063953,0.9998534562958736,5
c4,2,35,40_E11,40 evolved,24,0.23958333333333337,0.28125,14.30977949353495,0.9997377581607222,5
c4,2,38,40_E11,40 evolved,22,0.21875,0.2604166666666667,13.630833560562998,0.9999030940303351,5
c4,2,41,40_E11,40 evolved,26,0.2604166666666667,0.3020833333333333,7.6024067759258,0.9998451417247466,5
c4,2,42,40_E11,40 evolved,25,0.25,0.2916666666666667,4.636668538587404,0.9980284737433909,5
c4,3,25,35_C9,35 evolved,36,0.3645833333333333,0.40625,8.4271586293419,0.9999116607615274,5
c4,3,35,35_C9,35 evolved,22,0.21875,0.2604166666666667,13.981684256032779,0.9999369647465931,5
c4,3,38,35_C9,35 evolved,21,0.20833333333333337,0.25,13.655619416710271,0.9999890993068782,5
c4,3,41,35_C9,35 evolved,27,0.2708333333333333,0.3125,7.400469065439155,0.999905064309644,5
c4,3,42,35_C9,35 evolved,18,0.17708333333333334,0.21875,1.9811834827609962,0.9951255003131684,5
c5,1,25,35_G5,35 evolved,34,0.34375,0.3854166666666667,8.417101756320095,0.9998072378179742,5
c5,1,35,35_G5,35 evolved,22,0.21875,0.2604166666666667,12.87837368653684,0.9999482782244509,5
c5,1,38,35_G5,35 evolved,21,0.20833333333333337,0.25,13.722833294103003,0.9998713826896802,5
c5,1,41,35_G5,35 evolved,25,0.25,0.2916666666666667,5.242768085479859,0.9994539070925696,5
c5,1,42,35_G5,35 evolved,21,0.20833333333333337,0.25,2.6500436104405942,0.9980706627628664,5
c5,2,25,40_E9,40 evolved,43,0.4375,0.4791666666666667,8.128706728838791,0.9999615315593073,5
c5,2,35,40_E9,40 evolved,25,0.25,0.2916666666666667,11.490985051584477,0.9999842888885071,5
c5,2,38,40_E9,40 evolved,25,0.25,0.2916666666666667,12.983393314236844,0.9999736814949275,5
c5,2,41,40_E9,40 evolved,35,0.3541666666666667,0.3958333333333333,6.903830580669885,0.9999652910076645,5
c5,2,42,40_E9,40 evolved,23,0.22916666666666663,0.2708333333333333,2.978575080304578,0.994375517200228,5
c5,3,25,35_D2,35 evolved,36,0.3645833333333333,0.40625,8.393638466662553,0.9999935969342614,5
c5,3,35,35_D2,35 evolved,22,0.21875,0.2604166666666667,13.103484400934093,0.9999907588604239,5
c5,3,38,35_D2,35 evolved,22,0.21875,0.2604166666666667,13.7333843389341,0.9999568344566222,5
c5,3,41,35_D2,35 evolved,24,0.23958333333333337,0.28125,5.807097242857291,0.9990231166091669,5
c5,3,42,35_D2,35 evolved,20,0.19791666666666663,0.23958333333333337,1.9137956416631028,0.9937096537203263,5
c6,1,25,35_F4,35 evolved,34,0.34375,0.3854166666666667,8.294461301284379,0.9999785911268372,5
c6,1,35,35_F4,35 evolved,21,0.20833333333333337,0.25,12.878867091810408,0.999982568838775,5
c6,1,38,35_F4,35 evolved,33,0.3333333333333333,0.375,16.650377051250654,0.8584854195127848,5
c6,1,41,35_F4,35 evolved,53,0.5416666666666666,0.5833333333333334,8.154428735533441,0.6558155527156335,5
c6,1,42,35_F4,35 evolved,22,0.21875,0.2604166666666667,4.162755965919795,0.9997877712697857,5
c7,1,25,35_D4,35 evolved,34,0.34375,0.3854166666666667,8.455776266866978,0.999980689062035,5
c7,1,35,35_D4,35 evolved,21,0.20833333333333337,0.25,12.928522964493274,0.9999242100602785,5
c7,1,38,35_D4,35 evolved,21,0.20833333333333337,0.25,13.813759741800899,0.9999811291089357,5
c7,1,41,35_D4,35 evolved,23,0.22916666666666663,0.2708333333333333,6.111907471892898,0.999900584132038,5
c7,1,42,35_D4,35 evolved,22,0.21875,0.2604166666666667,3.20424664154817,0.99744439451144,5
c7,3,25,40_D8,40 evolved,38,0.3854166666666667,0.4270833333333333,8.27299871773862,0.9997727502152622,5
c7,3,35,40_D8,40 evolved,24,0.23958333333333337,0.28125,12.084928067144537,0.999921431720496,5
c7,3,38,40_D8,40 evolved,23,0.22916666666666663,0.2708333333333333,12.946016115812114,0.9999495816629702,5
c7,3,41,40_D8,40 evolved,45,0.4583333333333333,0.5,11.299478042478581,0.7134225539550664,5
c7,3,42,40_D8,40 evolved,23,0.22916666666666663,0.2708333333333333,2.8331555245496944,0.9982540280638257,5
c8,1,25,40_F2,40 evolved,38,0.3854166666666667,0.4270833333333333,8.185839360449428,0.999859135469849,5
c8,1,35,40_F2,40 evolved,24,0.23958333333333337,0.28125,11.722359139819302,0.9998719398506544,5
c8,1,38,40_F2,40 evolved,22,0.21875,0.2604166666666667,12.556136324269499,0.999928428931167,5
c8,1,41,40_F2,40 evolved,34,0.34375,0.3854166666666667,8.367486638360877,0.9999270760459038,5
c8,1,42,40_F2,40 evolved,25,0.25,0.2916666666666667,4.401895937616339,0.9997768306215371,5
c8,3,25,35_F2,35 evolved,35,0.3541666666666667,0.3958333333333333,8.365280213437682,0.9999391037454527,5
c8,3,35,35_F2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.527956186373,0.9998625872138889,5
c8,3,38,35_F2,35 evolved,22,0.21875,0.2604166666666667,13.638555407327438,0.9999878274404195,5
c8,3,41,35_F2,35 evolved,25,0.25,0.2916666666666667,6.228806423924731,0.9991651913510811,5
c8,3,42,35_F2,35 evolved,20,0.19791666666666663,0.23958333333333337,2.4219138317453917,0.9997772367828347,5
c9,1,25,40_D4,40 evolved,36,0.3645833333333333,0.40625,8.351461251787988,0.9998710246775142,5
c9,1,35,40_D4,40 evolved,23,0.22916666666666663,0.2708333333333333,12.32775678616335,0.9999782755881671,5
c9,1,38,40_D4,40 evolved,22,0.21875,0.2604166666666667,13.365695015431166,0.999938527566958,5
c9,1,41,40_D4,40 evolved,33,0.3333333333333333,0.375,8.378153884888189,0.9999302641840212,5
c9,1,42,40_D4,40 evolved,25,0.25,0.2916666666666667,5.118258237466276,0.999689876242135,5
c9,2,25,fRS585,fRS585,37,0.375,0.4166666666666667,8.303568934656406,0.9999019306575172,5
c9,2,35,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,13.095682842065248,0.9999944285741228,5
c9,2,38,fRS585,fRS585,22,0.21875,0.2604166666666667,13.91672384532345,0.9999724849047128,5
c9,2,41,fRS585,fRS585,24,0.23958333333333337,0.28125,6.811459050817889,0.9995710619224809,5
c9,2,42,fRS585,fRS585,22,0.21875,0.2604166666666667,2.677927643401101,0.9961851474999532,5
c9,3,25,fRS585,fRS585,36,0.3645833333333333,0.40625,8.416086440504028,0.9998172631757061,5
c9,3,35,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,13.076978406189179,0.9999715572719011,5
c9,3,38,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,14.134065710478,0.9998913122269575,5
c9,3,41,fRS585,fRS585,24,0.23958333333333337,0.28125,5.920420532639639,0.9999154790396192,5
c9,3,42,fRS585,fRS585,18,0.17708333333333334,0.21875,2.4424685361923997,0.9997734395655322,5
d10,1,25,40_B8,40 evolved,37,0.375,0.4166666666666667,8.08191811574399,0.9999680860767971,5
d10,1,35,40_B8,40 evolved,22,0.21875,0.2604166666666667,11.591526540040855,0.9999744669267739,5
d10,1,38,40_B8,40 evolved,23,0.22916666666666663,0.2708333333333333,12.017874497323362,0.9999184261801041,5
d10,1,41,40_B8,40 evolved,44,0.4479166666666667,0.4895833333333333,11.592058736006244,0.751518534064108,5
d10,1,42,40_B8,40 evolved,26,0.2604166666666667,0.3020833333333333,4.378370080013275,0.999791230295106,5
d10,2,25,35_E9,35 evolved,36,0.3645833333333333,0.40625,8.130663753267562,0.9998669348656816,5
d10,2,35,35_E9,35 evolved,23,0.22916666666666663,0.2708333333333333,13.126828658308114,0.9999355197590858,5
d10,2,38,35_E9,35 evolved,22,0.21875,0.2604166666666667,13.997280372355899,0.9999315897683858,5
d10,2,41,35_E9,35 evolved,45,0.4583333333333333,0.5,9.276048231504308,0.7369573722012939,5
d10,2,42,35_E9,35 evolved,21,0.20833333333333337,0.25,2.424579746283429,0.9927214939388932,5
d10,3,25,35_C5,35 evolved,36,0.3645833333333333,0.40625,8.197128899786435,0.9998704019901873,5
d10,3,35,35_C5,35 evolved,23,0.22916666666666663,0.2708333333333333,13.176903389719312,0.9996302498768209,5
d10,3,38,35_C5,35 evolved,22,0.21875,0.2604166666666667,13.902767497942918,0.9999898181941738,5
d10,3,41,35_C5,35 evolved,22,0.21875,0.2604166666666667,5.239600093747493,0.9985659836402249,5
d10,3,42,35_C5,35 evolved,21,0.20833333333333337,0.25,4.2922962576812225,0.9997824250098238,5
d11,1,25,WT_CASP_2,Caspofungin evolved,36,0.3645833333333333,0.40625,8.55152286940631,0.9999220703035345,5
d11,1,35,WT_CASP_2,Caspofungin evolved,19,0.1875,0.22916666666666663,14.139118591412835,0.999941728273489,5
d11,1,38,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.23958333333333337,14.810550211285584,0.9998716724372126,5
d11,1,41,WT_CASP_2,Caspofungin evolved,26,0.2604166666666667,0.3020833333333333,8.755280290976394,0.9999897092191667,5
d11,1,42,WT_CASP_2,Caspofungin evolved,23,0.22916666666666663,0.2708333333333333,4.407394444496596,0.997309507521183,5
d11,2,25,40_B2,40 evolved,36,0.3645833333333333,0.40625,7.519156473494548,0.9998829681160131,5
d11,2,35,40_B2,40 evolved,23,0.22916666666666663,0.2708333333333333,12.549793839483117,0.999994038194678,5
d11,2,38,40_B2,40 evolved,23,0.22916666666666663,0.2708333333333333,12.20943595883164,0.9999639709544228,5
d11,2,41,40_B2,40 evolved,31,0.3125,0.3541666666666667,8.27507958786656,0.9998872455260371,5
d11,2,42,40_B2,40 evolved,34,0.34375,0.3854166666666667,4.3945633091842415,0.9996119391136731,5
