time,well,OD,treatment,test_temperature
0,A12,0.03819999843835831,water,30
0,B1,0.038600001484155655,water,30
0,B2,0.037700001150369644,water,30
0,B3,0.06840000301599503,blank,30
0,B4,0.03790000081062317,water,30
0,B5,0.03779999911785126,water,30
0,B6,0.06750000268220901,blank,30
0,B7,0.037700001150369644,water,30
0,B8,0.037700001150369644,water,30
0,B9,0.08560000360012054,fRS585,30
0,B10,0.038100000470876694,water,30
0,B11,0.040300000458955765,water,30
0,B12,0.037700001150369644,water,30
0,C1,0.03739999979734421,water,30
0,C2,0.03799999877810478,water,30
0,C3,0.03779999911785126,water,30
0,C4,0.03830000013113022,water,30
0,C5,0.038100000470876694,water,30
0,C6,0.08389999717473984,fRS585,30
0,C7,0.03819999843835831,water,30
0,C8,0.03799999877810478,water,30
0,C9,0.03830000013113022,water,30
0,C10,0.06930000334978104,blank,30
0,C11,0.03830000013113022,water,30
0,C12,0.038600001484155655,water,30
0,D1,0.03790000081062317,water,30
0,D2,0.0803999975323677,fRS585,30
0,D3,0.03799999877810478,water,30
0,D4,0.06469999998807907,blank,30
0,D5,0.038100000470876694,water,30
0,D6,0.037700001150369644,water,30
0,D7,0.03840000182390213,water,30
0,D8,0.08529999852180481,fRS585,30
0,D9,0.03790000081062317,water,30
0,D10,0.03779999911785126,water,30
0,D11,0.03799999877810478,water,30
0,D12,0.03750000149011612,water,30
0,E1,0.03790000081062317,water,30
0,E2,0.03819999843835831,water,30
0,E3,0.08269999921321869,fRS585,30
0,E4,0.03869999945163727,water,30
0,E5,0.038600001484155655,water,30
0,E6,0.03849999979138374,water,30
0,E7,0.06970000267028809,blank,30
0,E8,0.03830000013113022,water,30
0,E9,0.03840000182390213,water,30
0,E10,0.08410000056028366,fRS585,30
0,E11,0.03750000149011612,water,30
0,E12,0.038100000470876694,water,30
0,F1,0.03830000013113022,water,30
0,F2,0.03779999911785126,water,30
0,F3,0.03840000182390213,water,30
0,F4,0.03819999843835831,water,30
0,F5,0.08330000191926956,fRS585,30
0,F6,0.037700001150369644,water,30
0,F7,0.03750000149011612,water,30
0,F8,0.03819999843835831,water,30
0,F9,0.03799999877810478,water,30
0,F10,0.038100000470876694,water,30
0,F11,0.06989999860525131,blank,30
0,F12,0.037700001150369644,water,30
0,G1,0.038100000470876694,water,30
0,G2,0.03790000081062317,water,30
0,G3,0.06939999759197235,blank,30
0,G4,0.03889999911189079,water,30
0,G5,0.03779999911785126,water,30
0,G6,0.06949999928474426,blank,30
0,G7,0.03909999877214432,water,30
0,G8,0.08460000157356262,fRS585,30
0,G9,0.03909999877214432,water,30
0,G10,0.03830000013113022,water,30
0,G11,0.038100000470876694,water,30
0,G12,0.03799999877810478,water,30
0,H1,0.03830000013113022,water,30
0,H2,0.03799999877810478,water,30
0,H3,0.03830000013113022,water,30
0,H4,0.03830000013113022,water,30
0,H5,0.03869999945163727,water,30
0,H6,0.03779999911785126,water,30
0,H7,0.037700001150369644,water,30
0,H8,0.03799999877810478,water,30
0,H9,0.03799999877810478,water,30
0,H10,0.03790000081062317,water,30
0,H11,0.03799999877810478,water,30
0,H12,0.04089999943971634,water,30
900.1,A1,0.03779999911785126,water,30
900.1,A2,0.03790000081062317,water,30
900.1,A3,0.03799999877810478,water,30
900.1,A4,0.03790000081062317,water,30
900.1,A5,0.038100000470876694,water,30
900.1,A6,0.03819999843835831,water,30
900.1,A7,0.03840000182390213,water,30
900.1,A8,0.03819999843835831,water,30
900.1,A9,0.03799999877810478,water,30
900.1,A10,0.038100000470876694,water,30
900.1,A11,0.038600001484155655,water,30
900.1,A12,0.038600001484155655,water,30
900.1,B1,0.03840000182390213,water,30
900.1,B2,0.03830000013113022,water,30
900.1,B3,0.06889999657869339,blank,30
900.1,B4,0.03849999979138374,water,30
900.1,B5,0.038600001484155655,water,30
900.1,B6,0.06790000200271606,blank,30
900.1,B7,0.03830000013113022,water,30
900.1,B8,0.03840000182390213,water,30
900.1,B9,0.08259999752044678,fRS585,30
900.1,B10,0.03869999945163727,water,30
900.1,B11,0.04089999943971634,water,30
900.1,B12,0.03840000182390213,water,30
900.1,C1,0.03840000182390213,water,30
900.1,C2,0.03869999945163727,water,30
900.1,C3,0.038600001484155655,water,30
900.1,C4,0.03889999911189079,water,30
900.1,C5,0.03889999911189079,water,30
900.1,C6,0.08250000327825546,fRS585,30
900.1,C7,0.03880000114440918,water,30
900.1,C8,0.03880000114440918,water,30
900.1,C9,0.039400000125169754,water,30
900.1,C10,0.0697999969124794,blank,30
900.1,C11,0.03920000046491623,water,30
900.1,C12,0.039500001817941666,water,30
900.1,D1,0.03889999911189079,water,30
900.1,D2,0.07900000363588333,fRS585,30
900.1,D3,0.03889999911189079,water,30
900.1,D4,0.06549999862909317,blank,30
900.1,D5,0.03869999945163727,water,30
900.1,D6,0.03840000182390213,water,30
900.1,D7,0.03909999877214432,water,30
900.1,D8,0.08370000123977661,fRS585,30
900.1,D9,0.03880000114440918,water,30
900.1,D10,0.03880000114440918,water,30
900.1,D11,0.03849999979138374,water,30
900.1,D12,0.038600001484155655,water,30
900.1,E1,0.039000000804662704,water,30
900.1,E2,0.03920000046491623,water,30
900.1,E3,0.08219999819993973,fRS585,30
900.1,E4,0.039400000125169754,water,30
900.1,E5,0.03920000046491623,water,30
900.1,E6,0.039000000804662704,water,30
900.1,E7,0.07039999961853027,blank,30
900.1,E8,0.039000000804662704,water,30
900.1,E9,0.03929999843239784,water,30
900.1,E10,0.08330000191926956,fRS585,30
900.1,E11,0.03869999945163727,water,30
900.1,E12,0.03869999945163727,water,30
900.1,F1,0.039500001817941666,water,30
900.1,F2,0.03909999877214432,water,30
900.1,F3,0.039500001817941666,water,30
900.1,F4,0.03920000046491623,water,30
900.1,F5,0.08320000022649765,fRS585,30
900.1,F6,0.038600001484155655,water,30
900.1,F7,0.03819999843835831,water,30
900.1,F8,0.03889999911189079,water,30
900.1,F9,0.03880000114440918,water,30
900.1,F10,0.03880000114440918,water,30
900.1,F11,0.0706000030040741,blank,30
900.1,F12,0.03840000182390213,water,30
900.1,G1,0.03920000046491623,water,30
900.1,G2,0.03889999911189079,water,30
900.1,G3,0.07010000199079514,blank,30
900.1,G4,0.039500001817941666,water,30
900.1,G5,0.038600001484155655,water,30
900.1,G6,0.07039999961853027,blank,30
900.1,G7,0.038600001484155655,water,30
900.1,G8,0.08429999649524689,fRS585,30
900.1,G9,0.04019999876618385,water,30
900.1,G10,0.03999999910593033,water,30
900.1,G11,0.039000000804662704,water,30
900.1,G12,0.039400000125169754,water,30
900.1,H1,0.039400000125169754,water,30
900.1,H2,0.03920000046491623,water,30
900.1,H3,0.039799999445676804,water,30
900.1,H4,0.039500001817941666,water,30
900.1,H5,0.039500001817941666,water,30
900.1,H6,0.03929999843239784,water,30
900.1,H7,0.03869999945163727,water,30
900.1,H8,0.039000000804662704,water,30
900.1,H9,0.03889999911189079,water,30
900.1,H10,0.039000000804662704,water,30
900.1,H11,0.03909999877214432,water,30
900.1,H12,0.0421999990940094,water,30
1800.2,A1,0.03840000182390213,water,30
1800.2,A2,0.03779999911785126,water,30
1800.2,A3,0.03799999877810478,water,30
1800.2,A4,0.038100000470876694,water,30
1800.2,A5,0.03819999843835831,water,30
1800.2,A6,0.03840000182390213,water,30
1800.2,A7,0.03840000182390213,water,30
1800.2,A8,0.03819999843835831,water,30
1800.2,A9,0.038100000470876694,water,30
1800.2,A10,0.03830000013113022,water,30
1800.2,A11,0.03869999945163727,water,30
1800.2,A12,0.03889999911189079,water,30
1800.2,B1,0.03849999979138374,water,30
1800.2,B2,0.03830000013113022,water,30
1800.2,B3,0.06880000233650208,blank,30
1800.2,B4,0.03849999979138374,water,30
1800.2,B5,0.03849999979138374,water,30
1800.2,B6,0.06780000030994415,blank,30
1800.2,B7,0.03830000013113022,water,30
1800.2,B8,0.03840000182390213,water,30
1800.2,B9,0.08309999853372574,fRS585,30
1800.2,B10,0.038600001484155655,water,30
1800.2,B11,0.04100000113248825,water,30
1800.2,B12,0.03849999979138374,water,30
1800.2,C1,0.03840000182390213,water,30
1800.2,C2,0.038600001484155655,water,30
1800.2,C3,0.03869999945163727,water,30
1800.2,C4,0.039000000804662704,water,30
1800.2,C5,0.03869999945163727,water,30
1800.2,C6,0.08299999684095383,fRS585,30
1800.2,C7,0.038600001484155655,water,30
1800.2,C8,0.03880000114440918,water,30
1800.2,C9,0.03909999877214432,water,30
1800.2,C10,0.06970000267028809,blank,30
1800.2,C11,0.03920000046491623,water,30
1800.2,C12,0.03959999978542328,water,30
1800.2,D1,0.03889999911189079,water,30
1800.2,D2,0.07940000295639038,fRS585,30
1800.2,D3,0.03889999911189079,water,30
1800.2,D4,0.06539999693632126,blank,30
1800.2,D5,0.03869999945163727,water,30
1800.2,D6,0.03840000182390213,water,30
1800.2,D7,0.039000000804662704,water,30
1800.2,D8,0.08380000293254852,fRS585,30
1800.2,D9,0.03880000114440918,water,30
1800.2,D10,0.03880000114440918,water,30
1800.2,D11,0.03849999979138374,water,30
1800.2,D12,0.038600001484155655,water,30
1800.2,E1,0.03880000114440918,water,30
1800.2,E2,0.03920000046491623,water,30
1800.2,E3,0.08259999752044678,fRS585,30
1800.2,E4,0.03920000046491623,water,30
1800.2,E5,0.039000000804662704,water,30
1800.2,E6,0.03880000114440918,water,30
1800.2,E7,0.07020000368356705,blank,30
1800.2,E8,0.03880000114440918,water,30
1800.2,E9,0.039000000804662704,water,30
1800.2,E10,0.0835999995470047,fRS585,30
1800.2,E11,0.03830000013113022,water,30
1800.2,E12,0.03869999945163727,water,30
1800.2,F1,0.039500001817941666,water,30
1800.2,F2,0.03889999911189079,water,30
1800.2,F3,0.03929999843239784,water,30
1800.2,F4,0.03889999911189079,water,30
1800.2,F5,0.08349999785423279,fRS585,30
1800.2,F6,0.038600001484155655,water,30
1800.2,F7,0.038100000470876694,water,30
1800.2,F8,0.03880000114440918,water,30
1800.2,F9,0.03880000114440918,water,30
1800.2,F10,0.038600001484155655,water,30
1800.2,F11,0.07050000131130219,blank,30
1800.2,F12,0.03830000013113022,water,30
1800.2,G1,0.03909999877214432,water,30
1800.2,G2,0.038600001484155655,water,30
1800.2,G3,0.07000000029802322,blank,30
1800.2,G4,0.03909999877214432,water,30
1800.2,G5,0.03840000182390213,water,30
1800.2,G6,0.07020000368356705,blank,30
1800.2,G7,0.03849999979138374,water,30
1800.2,G8,0.08449999988079071,fRS585,30
1800.2,G9,0.03999999910593033,water,30
1800.2,G10,0.03959999978542328,water,30
1800.2,G11,0.03880000114440918,water,30
1800.2,G12,0.03929999843239784,water,30
1800.2,H1,0.03999999910593033,water,30
1800.2,H2,0.03889999911189079,water,30
1800.2,H3,0.03959999978542328,water,30
1800.2,H4,0.03929999843239784,water,30
1800.2,H5,0.04100000113248825,water,30
1800.2,H6,0.03869999945163727,water,30
1800.2,H7,0.03849999979138374,water,30
1800.2,H8,0.03889999911189079,water,30
1800.2,H9,0.03869999945163727,water,30
1800.2,H10,0.03889999911189079,water,30
1800.2,H11,0.039000000804662704,water,30
1800.2,H12,0.042100001126527786,water,30
2700.3,A1,0.03790000081062317,water,30
2700.3,A2,0.03790000081062317,water,30
2700.3,A3,0.03799999877810478,water,30
2700.3,A4,0.03799999877810478,water,30
2700.3,A5,0.038100000470876694,water,30
2700.3,A6,0.03830000013113022,water,30
2700.3,A7,0.03840000182390213,water,30
2700.3,A8,0.03819999843835831,water,30
2700.3,A9,0.038100000470876694,water,30
2700.3,A10,0.03840000182390213,water,30
2700.3,A11,0.038600001484155655,water,30
2700.3,A12,0.03889999911189079,water,30
2700.3,B1,0.03909999877214432,water,30
2700.3,B2,0.03840000182390213,water,30
2700.3,B3,0.06880000233650208,blank,30
2700.3,B4,0.038600001484155655,water,30
2700.3,B5,0.03849999979138374,water,30
2700.3,B6,0.06769999861717224,blank,30
2700.3,B7,0.03819999843835831,water,30
2700.3,B8,0.03840000182390213,water,30
2700.3,B9,0.08349999785423279,fRS585,30
2700.3,B10,0.038600001484155655,water,30
2700.3,B11,0.041099999099969864,water,30
2700.3,B12,0.03840000182390213,water,30
2700.3,C1,0.03830000013113022,water,30
2700.3,C2,0.03849999979138374,water,30
2700.3,C3,0.038600001484155655,water,30
2700.3,C4,0.03880000114440918,water,30
2700.3,C5,0.038600001484155655,water,30
2700.3,C6,0.08330000191926956,fRS585,30
2700.3,C7,0.03840000182390213,water,30
2700.3,C8,0.03869999945163727,water,30
2700.3,C9,0.03889999911189079,water,30
2700.3,C10,0.06970000267028809,blank,30
2700.3,C11,0.03909999877214432,water,30
2700.3,C12,0.03970000147819519,water,30
2700.3,D1,0.03889999911189079,water,30
2700.3,D2,0.07980000227689743,fRS585,30
2700.3,D3,0.03869999945163727,water,30
2700.3,D4,0.06530000269412994,blank,30
2700.3,D5,0.03840000182390213,water,30
2700.3,D6,0.03840000182390213,water,30
2700.3,D7,0.03889999911189079,water,30
2700.3,D8,0.08410000056028366,fRS585,30
2700.3,D9,0.03880000114440918,water,30
2700.3,D10,0.039000000804662704,water,30
2700.3,D11,0.038600001484155655,water,30
2700.3,D12,0.03869999945163727,water,30
2700.3,E1,0.03869999945163727,water,30
2700.3,E2,0.03880000114440918,water,30
2700.3,E3,0.08309999853372574,fRS585,30
2700.3,E4,0.03889999911189079,water,30
2700.3,E5,0.039000000804662704,water,30
2700.3,E6,0.038600001484155655,water,30
2700.3,E7,0.07010000199079514,blank,30
2700.3,E8,0.039000000804662704,water,30
2700.3,E9,0.03889999911189079,water,30
2700.3,E10,0.08410000056028366,fRS585,30
2700.3,E11,0.03830000013113022,water,30
2700.3,E12,0.03869999945163727,water,30
2700.3,F1,0.03920000046491623,water,30
2700.3,F2,0.03830000013113022,water,30
2700.3,F3,0.039000000804662704,water,30
2700.3,F4,0.03869999945163727,water,30
2700.3,F5,0.08370000123977661,fRS585,30
2700.3,F6,0.03840000182390213,water,30
2700.3,F7,0.03819999843835831,water,30
2700.3,F8,0.03880000114440918,water,30
2700.3,F9,0.038600001484155655,water,30
2700.3,F10,0.03849999979138374,water,30
2700.3,F11,0.07020000368356705,blank,30
2700.3,F12,0.03819999843835831,water,30
2700.3,G1,0.03869999945163727,water,30
2700.3,G2,0.03830000013113022,water,30
2700.3,G3,0.06970000267028809,blank,30
2700.3,G4,0.03880000114440918,water,30
2700.3,G5,0.03819999843835831,water,30
2700.3,G6,0.06989999860525131,blank,30
2700.3,G7,0.03830000013113022,water,30
2700.3,G8,0.08460000157356262,fRS585,30
2700.3,G9,0.039900001138448715,water,30
2700.3,G10,0.039400000125169754,water,30
2700.3,G11,0.03849999979138374,water,30
2700.3,G12,0.03909999877214432,water,30
2700.3,H1,0.039000000804662704,water,30
2700.3,H2,0.038600001484155655,water,30
2700.3,H3,0.03920000046491623,water,30
2700.3,H4,0.039000000804662704,water,30
2700.3,H5,0.03970000147819519,water,30
2700.3,H6,0.03849999979138374,water,30
2700.3,H7,0.03819999843835831,water,30
2700.3,H8,0.03830000013113022,water,30
2700.3,H9,0.03869999945163727,water,30
2700.3,H10,0.038600001484155655,water,30
2700.3,H11,0.03840000182390213,water,30
2700.3,H12,0.04190000146627426,water,30
3600.4,A1,0.03790000081062317,water,30
3600.4,A2,0.03779999911785126,water,30
3600.4,A3,0.03799999877810478,water,30
3600.4,A4,0.03799999877810478,water,30
3600.4,A5,0.038100000470876694,water,30
3600.4,A6,0.03830000013113022,water,30
3600.4,A7,0.03830000013113022,water,30
3600.4,A8,0.03819999843835831,water,30
3600.4,A9,0.038100000470876694,water,30
3600.4,A10,0.03830000013113022,water,30
3600.4,A11,0.03849999979138374,water,30
3600.4,A12,0.03880000114440918,water,30
3600.4,B1,0.03840000182390213,water,30
3600.4,B2,0.03830000013113022,water,30
3600.4,B3,0.06870000064373016,blank,30
3600.4,B4,0.03849999979138374,water,30
3600.4,B5,0.03849999979138374,water,30
3600.4,B6,0.06759999692440033,blank,30
3600.4,B7,0.03830000013113022,water,30
3600.4,B8,0.03830000013113022,water,30
3600.4,B9,0.08389999717473984,fRS585,30
3600.4,B10,0.03849999979138374,water,30
3600.4,B11,0.04129999876022339,water,30
3600.4,B12,0.03849999979138374,water,30
3600.4,C1,0.03830000013113022,water,30
3600.4,C2,0.03849999979138374,water,30
3600.4,C3,0.038600001484155655,water,30
3600.4,C4,0.03889999911189079,water,30
3600.4,C5,0.038600001484155655,water,30
3600.4,C6,0.08389999717473984,fRS585,30
3600.4,C7,0.03830000013113022,water,30
3600.4,C8,0.03869999945163727,water,30
3600.4,C9,0.039000000804662704,water,30
3600.4,C10,0.06960000097751617,blank,30
3600.4,C11,0.039000000804662704,water,30
3600.4,C12,0.03959999978542328,water,30
3600.4,D1,0.038600001484155655,water,30
3600.4,D2,0.07999999821186066,fRS585,30
3600.4,D3,0.03849999979138374,water,30
3600.4,D4,0.06520000100135803,blank,30
3600.4,D5,0.03880000114440918,water,30
3600.4,D6,0.03819999843835831,water,30
3600.4,D7,0.03880000114440918,water,30
3600.4,D8,0.08420000225305557,fRS585,30
3600.4,D9,0.03880000114440918,water,30
3600.4,D10,0.03880000114440918,water,30
3600.4,D11,0.03840000182390213,water,30
3600.4,D12,0.03869999945163727,water,30
3600.4,E1,0.039000000804662704,water,30
3600.4,E2,0.03880000114440918,water,30
3600.4,E3,0.0835999995470047,fRS585,30
3600.4,E4,0.03889999911189079,water,30
3600.4,E5,0.03880000114440918,water,30
3600.4,E6,0.03840000182390213,water,30
3600.4,E7,0.06989999860525131,blank,30
3600.4,E8,0.03849999979138374,water,30
3600.4,E9,0.039000000804662704,water,30
3600.4,E10,0.0843999981880188,fRS585,30
3600.4,E11,0.03819999843835831,water,30
3600.4,E12,0.038600001484155655,water,30
3600.4,F1,0.03920000046491623,water,30
3600.4,F2,0.03849999979138374,water,30
3600.4,F3,0.03909999877214432,water,30
3600.4,F4,0.038600001484155655,water,30
3600.4,F5,0.08399999886751175,fRS585,30
3600.4,F6,0.03840000182390213,water,30
3600.4,F7,0.03790000081062317,water,30
3600.4,F8,0.038600001484155655,water,30
3600.4,F9,0.03849999979138374,water,30
3600.4,F10,0.038600001484155655,water,30
3600.4,F11,0.07020000368356705,blank,30
3600.4,F12,0.03819999843835831,water,30
3600.4,G1,0.038600001484155655,water,30
3600.4,G2,0.03819999843835831,water,30
3600.4,G3,0.0697999969124794,blank,30
3600.4,G4,0.03880000114440918,water,30
3600.4,G5,0.03799999877810478,water,30
3600.4,G6,0.06989999860525131,blank,30
3600.4,G7,0.03819999843835831,water,30
3600.4,G8,0.08500000089406967,fRS585,30
3600.4,G9,0.03970000147819519,water,30
3600.4,G10,0.03929999843239784,water,30
3600.4,G11,0.03840000182390213,water,30
3600.4,G12,0.03869999945163727,water,30
3600.4,H1,0.038600001484155655,water,30
3600.4,H2,0.03840000182390213,water,30
3600.4,H3,0.03889999911189079,water,30
3600.4,H4,0.03909999877214432,water,30
3600.4,H5,0.04019999876618385,water,30
3600.4,H6,0.03840000182390213,water,30
3600.4,H7,0.03819999843835831,water,30
3600.4,H8,0.03840000182390213,water,30
3600.4,H9,0.03840000182390213,water,30
3600.4,H10,0.03840000182390213,water,30
3600.4,H11,0.038600001484155655,water,30
3600.4,H12,0.04179999977350235,water,30
4500.6,A1,0.03790000081062317,water,30
4500.6,A2,0.03779999911785126,water,30
4500.6,A3,0.03790000081062317,water,30
4500.6,A4,0.038100000470876694,water,30
4500.6,A5,0.038100000470876694,water,30
4500.6,A6,0.03830000013113022,water,30
4500.6,A7,0.03830000013113022,water,30
4500.6,A8,0.03819999843835831,water,30
4500.6,A9,0.038100000470876694,water,30
4500.6,A10,0.03840000182390213,water,30
4500.6,A11,0.03849999979138374,water,30
4500.6,A12,0.03889999911189079,water,30
4500.6,B1,0.03880000114440918,water,30
4500.6,B2,0.03849999979138374,water,30
4500.6,B3,0.06870000064373016,blank,30
4500.6,B4,0.03849999979138374,water,30
4500.6,B5,0.038600001484155655,water,30
4500.6,B6,0.06759999692440033,blank,30
4500.6,B7,0.03830000013113022,water,30
4500.6,B8,0.03830000013113022,water,30
4500.6,B9,0.0843999981880188,fRS585,30
4500.6,B10,0.03849999979138374,water,30
4500.6,B11,0.041200000792741776,water,30
4500.6,B12,0.03849999979138374,water,30
4500.6,C1,0.03830000013113022,water,30
4500.6,C2,0.03840000182390213,water,30
4500.6,C3,0.03849999979138374,water,30
4500.6,C4,0.03869999945163727,water,30
4500.6,C5,0.03849999979138374,water,30
4500.6,C6,0.0843999981880188,fRS585,30
4500.6,C7,0.03830000013113022,water,30
4500.6,C8,0.038600001484155655,water,30
4500.6,C9,0.038600001484155655,water,30
4500.6,C10,0.06939999759197235,blank,30
4500.6,C11,0.03920000046491623,water,30
4500.6,C12,0.03959999978542328,water,30
4500.6,D1,0.038600001484155655,water,30
4500.6,D2,0.08070000261068344,fRS585,30
4500.6,D3,0.03849999979138374,water,30
4500.6,D4,0.06499999761581421,blank,30
4500.6,D5,0.03849999979138374,water,30
4500.6,D6,0.03819999843835831,water,30
4500.6,D7,0.03880000114440918,water,30
4500.6,D8,0.08479999750852585,fRS585,30
4500.6,D9,0.038600001484155655,water,30
4500.6,D10,0.038600001484155655,water,30
4500.6,D11,0.03840000182390213,water,30
4500.6,D12,0.03849999979138374,water,30
4500.6,E1,0.03849999979138374,water,30
4500.6,E2,0.03880000114440918,water,30
4500.6,E3,0.08420000225305557,fRS585,30
4500.6,E4,0.03889999911189079,water,30
4500.6,E5,0.03869999945163727,water,30
4500.6,E6,0.03830000013113022,water,30
4500.6,E7,0.0697999969124794,blank,30
4500.6,E8,0.03849999979138374,water,30
4500.6,E9,0.03880000114440918,water,30
4500.6,E10,0.08489999920129776,fRS585,30
4500.6,E11,0.03819999843835831,water,30
4500.6,E12,0.03849999979138374,water,30
4500.6,F1,0.03849999979138374,water,30
4500.6,F2,0.03799999877810478,water,30
4500.6,F3,0.03849999979138374,water,30
4500.6,F4,0.03830000013113022,water,30
4500.6,F5,0.08429999649524689,fRS585,30
4500.6,F6,0.03799999877810478,water,30
4500.6,F7,0.03759999945759773,water,30
4500.6,F8,0.03830000013113022,water,30
4500.6,F9,0.03799999877810478,water,30
4500.6,F10,0.038600001484155655,water,30
4500.6,F11,0.07000000029802322,blank,30
4500.6,F12,0.03799999877810478,water,30
4500.6,G1,0.03830000013113022,water,30
4500.6,G2,0.03790000081062317,water,30
4500.6,G3,0.06949999928474426,blank,30
4500.6,G4,0.03869999945163727,water,30
4500.6,G5,0.03799999877810478,water,30
4500.6,G6,0.06960000097751617,blank,30
4500.6,G7,0.03819999843835831,water,30
4500.6,G8,0.08529999852180481,fRS585,30
4500.6,G9,0.03959999978542328,water,30
4500.6,G10,0.03889999911189079,water,30
4500.6,G11,0.03790000081062317,water,30
4500.6,G12,0.03840000182390213,water,30
4500.6,H1,0.03819999843835831,water,30
4500.6,H2,0.03799999877810478,water,30
4500.6,H3,0.03869999945163727,water,30
4500.6,H4,0.03889999911189079,water,30
4500.6,H5,0.03999999910593033,water,30
4500.6,H6,0.03819999843835831,water,30
4500.6,H7,0.038100000470876694,water,30
4500.6,H8,0.03849999979138374,water,30
4500.6,H9,0.03819999843835831,water,30
4500.6,H10,0.038100000470876694,water,30
4500.6,H11,0.03830000013113022,water,30
4500.6,H12,0.04149999842047691,water,30
5400.7,A1,0.03790000081062317,water,30
5400.7,A2,0.03779999911785126,water,30
5400.7,A3,0.03790000081062317,water,30
5400.7,A4,0.03799999877810478,water,30
5400.7,A5,0.038100000470876694,water,30
5400.7,A6,0.03840000182390213,water,30
5400.7,A7,0.03830000013113022,water,30
5400.7,A8,0.038100000470876694,water,30
5400.7,A9,0.038100000470876694,water,30
5400.7,A10,0.03830000013113022,water,30
5400.7,A11,0.03849999979138374,water,30
5400.7,A12,0.03880000114440918,water,30
5400.7,B1,0.039500001817941666,water,30
5400.7,B2,0.03819999843835831,water,30
5400.7,B3,0.06859999895095825,blank,30
5400.7,B4,0.03880000114440918,water,30
5400.7,B5,0.03840000182390213,water,30
5400.7,B6,0.06759999692440033,blank,30
5400.7,B7,0.03819999843835831,water,30
5400.7,B8,0.038100000470876694,water,30
5400.7,B9,0.0851999968290329,fRS585,30
5400.7,B10,0.03849999979138374,water,30
5400.7,B11,0.04100000113248825,water,30
5400.7,B12,0.03840000182390213,water,30
5400.7,C1,0.03830000013113022,water,30
5400.7,C2,0.03830000013113022,water,30
5400.7,C3,0.03840000182390213,water,30
5400.7,C4,0.038600001484155655,water,30
5400.7,C5,0.03840000182390213,water,30
5400.7,C6,0.0851999968290329,fRS585,30
5400.7,C7,0.03819999843835831,water,30
5400.7,C8,0.03840000182390213,water,30
5400.7,C9,0.03869999945163727,water,30
5400.7,C10,0.06939999759197235,blank,30
5400.7,C11,0.039000000804662704,water,30
5400.7,C12,0.03959999978542328,water,30
5400.7,D1,0.03849999979138374,water,30
5400.7,D2,0.08139999955892563,fRS585,30
5400.7,D3,0.03840000182390213,water,30
5400.7,D4,0.06509999930858612,blank,30
5400.7,D5,0.03840000182390213,water,30
5400.7,D6,0.038100000470876694,water,30
5400.7,D7,0.038600001484155655,water,30
5400.7,D8,0.08550000190734863,fRS585,30
5400.7,D9,0.03869999945163727,water,30
5400.7,D10,0.03849999979138374,water,30
5400.7,D11,0.03830000013113022,water,30
5400.7,D12,0.03849999979138374,water,30
5400.7,E1,0.03840000182390213,water,30
5400.7,E2,0.03880000114440918,water,30
5400.7,E3,0.08500000089406967,fRS585,30
5400.7,E4,0.03889999911189079,water,30
5400.7,E5,0.03869999945163727,water,30
5400.7,E6,0.03830000013113022,water,30
5400.7,E7,0.06970000267028809,blank,30
5400.7,E8,0.03849999979138374,water,30
5400.7,E9,0.03889999911189079,water,30
5400.7,E10,0.08550000190734863,fRS585,30
5400.7,E11,0.03830000013113022,water,30
5400.7,E12,0.03849999979138374,water,30
5400.7,F1,0.03849999979138374,water,30
5400.7,F2,0.03799999877810478,water,30
5400.7,F3,0.03840000182390213,water,30
5400.7,F4,0.03819999843835831,water,30
5400.7,F5,0.08510000258684158,fRS585,30
5400.7,F6,0.03799999877810478,water,30
5400.7,F7,0.03779999911785126,water,30
5400.7,F8,0.03819999843835831,water,30
5400.7,F9,0.038100000470876694,water,30
5400.7,F10,0.03849999979138374,water,30
5400.7,F11,0.06989999860525131,blank,30
5400.7,F12,0.038100000470876694,water,30
5400.7,G1,0.03849999979138374,water,30
5400.7,G2,0.03779999911785126,water,30
5400.7,G3,0.06920000165700912,blank,30
5400.7,G4,0.03869999945163727,water,30
5400.7,G5,0.03790000081062317,water,30
5400.7,G6,0.06960000097751617,blank,30
5400.7,G7,0.038100000470876694,water,30
5400.7,G8,0.08590000122785568,fRS585,30
5400.7,G9,0.039500001817941666,water,30
5400.7,G10,0.03869999945163727,water,30
5400.7,G11,0.03790000081062317,water,30
5400.7,G12,0.038600001484155655,water,30
5400.7,H1,0.03819999843835831,water,30
5400.7,H2,0.03799999877810478,water,30
5400.7,H3,0.03869999945163727,water,30
5400.7,H4,0.03889999911189079,water,30
5400.7,H5,0.039900001138448715,water,30
5400.7,H6,0.038100000470876694,water,30
5400.7,H7,0.038100000470876694,water,30
5400.7,H8,0.03840000182390213,water,30
5400.7,H9,0.038100000470876694,water,30
5400.7,H10,0.03819999843835831,water,30
5400.7,H11,0.03819999843835831,water,30
5400.7,H12,0.04149999842047691,water,30
6300.8,A1,0.03790000081062317,water,30
6300.8,A2,0.03779999911785126,water,30
6300.8,A3,0.03790000081062317,water,30
6300.8,A4,0.038100000470876694,water,30
6300.8,A5,0.038100000470876694,water,30
6300.8,A6,0.03840000182390213,water,30
6300.8,A7,0.03830000013113022,water,30
6300.8,A8,0.038100000470876694,water,30
6300.8,A9,0.038100000470876694,water,30
6300.8,A10,0.03840000182390213,water,30
