population,sheet_name,concentration,OD,drug
40_F6,Set4_Rep2_FLZ,1,0.9952999949455261,fluconazole
40_G9,Set4_Rep2_FLZ,1,1.1368999481201172,fluconazole
40_G11,Set4_Rep2_FLZ,1,1.170300006866455,fluconazole
fRS585,Set4_Rep2_FLZ,1,1.0008000135421753,fluconazole
Blank,Set4_Rep2_FLZ,1,0.05990000069141388,fluconazole
40_C9,Set4_Rep1_FLZ,1,1.041100025177002,fluconazole
40_E7,Set4_Rep1_FLZ,1,0.8331000208854675,fluconazole
40_E11,Set4_Rep1_FLZ,1,0.8353000283241272,fluconazole
40_F6,Set4_Rep1_FLZ,1,0.8411999940872192,fluconazole
40_G9,Set4_Rep1_FLZ,1,1.1153000593185425,fluconazole
40_G11,Set4_Rep1_FLZ,1,0.998199999332428,fluconazole
fRS585,Set4_Rep1_FLZ,1,1.096500039100647,fluconazole
Blank,Set4_Rep1_FLZ,1,0.059300001710653305,fluconazole
35_F2,Set3_Rep3_FLZ,1,0.9520999789237976,fluconazole
35_F4,Set3_Rep3_FLZ,1,0.9362000226974487,fluconazole
35_F6,Set3_Rep3_FLZ,1,1.1232999563217163,fluconazole
35_G5,Set3_Rep3_FLZ,1,0.8651000261306763,fluconazole
35_G9,Set3_Rep3_FLZ,1,0.9401000142097473,fluconazole
35_G11,Set3_Rep3_FLZ,1,0.680400013923645,fluconazole
fRS585,Set3_Rep3_FLZ,1,0.8858000040054321,fluconazole
Blank,Set3_Rep3_FLZ,1,0.05900000035762787,fluconazole
35_F2,Set3_Rep2_FLZ,1,0.9217000007629395,fluconazole
35_F4,Set3_Rep2_FLZ,1,0.9318000078201294,fluconazole
35_F6,Set3_Rep2_FLZ,1,1.1891000270843506,fluconazole
35_G5,Set3_Rep2_FLZ,1,1.0379999876022339,fluconazole
35_G9,Set3_Rep2_FLZ,1,0.9891999959945679,fluconazole
35_G11,Set3_Rep2_FLZ,1,0.9531000256538391,fluconazole
fRS585,Set3_Rep2_FLZ,1,0.8004999756813049,fluconazole
Blank,Set3_Rep2_FLZ,1,0.059700001031160355,fluconazole
35_F2,Set3_Rep1_FLZ,1,0.886900007724762,fluconazole
35_F4,Set3_Rep1_FLZ,1,0.8827999830245972,fluconazole
35_F6,Set3_Rep1_FLZ,1,0.9976000189781189,fluconazole
35_G5,Set3_Rep1_FLZ,1,0.9927999973297119,fluconazole
35_G9,Set3_Rep1_FLZ,1,1.0504000186920166,fluconazole
35_G11,Set3_Rep1_FLZ,1,1.0951000452041626,fluconazole
fRS585,Set3_Rep1_FLZ,1,1.0191999673843384,fluconazole
Blank,Set3_Rep1_FLZ,1,0.059300001710653305,fluconazole
35_D2,Set2_Rep3_FLZ,1,1.0436999797821045,fluconazole
35_D4,Set2_Rep3_FLZ,1,0.589900016784668,fluconazole
35_D8,Set2_Rep3_FLZ,1,0.718500018119812,fluconazole
35_E7,Set2_Rep3_FLZ,1,0.8837000131607056,fluconazole
35_E9,Set2_Rep3_FLZ,1,0.8810999989509583,fluconazole
35_E11,Set2_Rep3_FLZ,1,0.8833000063896179,fluconazole
fRS585,Set2_Rep3_FLZ,1,0.7318000197410583,fluconazole
Blank,Set2_Rep3_FLZ,1,0.061400000005960464,fluconazole
35_D2,Set2_Rep2_FLZ,1,0.9496999979019165,fluconazole
35_D4,Set2_Rep2_FLZ,1,0.6669999957084656,fluconazole
35_D8,Set2_Rep2_FLZ,1,0.9384999871253967,fluconazole
35_E7,Set2_Rep2_FLZ,1,0.7646999955177307,fluconazole
35_E9,Set2_Rep2_FLZ,1,0.8794999718666077,fluconazole
35_E11,Set2_Rep2_FLZ,1,0.8827000260353088,fluconazole
fRS585,Set2_Rep2_FLZ,1,1.0133999586105347,fluconazole
Blank,Set2_Rep2_FLZ,1,0.0617000013589859,fluconazole
35_D2,Set2_Rep1_FLZ,1,0.9063000082969666,fluconazole
35_D4,Set2_Rep1_FLZ,1,0.682200014591217,fluconazole
35_D8,Set2_Rep1_FLZ,1,0.8519999980926514,fluconazole
35_E7,Set2_Rep1_FLZ,1,0.9951000213623047,fluconazole
35_E9,Set2_Rep1_FLZ,1,0.8134999871253967,fluconazole
35_E11,Set2_Rep1_FLZ,1,1.0678999423980713,fluconazole
fRS585,Set2_Rep1_FLZ,1,0.6668000221252441,fluconazole
Blank,Set2_Rep1_FLZ,1,0.06109999865293503,fluconazole
35_B2,Set1_Rep3_FLZ,1,0.9217000007629395,fluconazole
35_B6,Set1_Rep3_FLZ,1,0.8116000294685364,fluconazole
35_B8,Set1_Rep3_FLZ,1,0.87779998779296875,fluconazole
35_C5,Set1_Rep3_FLZ,1,0.9585999846458435,fluconazole
35_C7,Set1_Rep3_FLZ,1,0.8565999865531921,fluconazole
35_C9,Set1_Rep3_FLZ,1,1.0211999416351318,fluconazole
fRS585,Set1_Rep3_FLZ,1,0.805400013923645,fluconazole
Blank,Set1_Rep3_FLZ,1,0.06120000034570694,fluconazole
35_B2,Set1_Rep2_FLZ,1,0.9631999731063843,fluconazole
35_B6,Set1_Rep2_FLZ,1,1.1100000143051147,fluconazole
35_B8,Set1_Rep2_FLZ,1,1.0134999752044678,fluconazole
35_C5,Set1_Rep2_FLZ,1,0.9218999743461609,fluconazole
35_C7,Set1_Rep2_FLZ,1,1.0405000448226929,fluconazole
35_C9,Set1_Rep2_FLZ,1,1.0253000259399414,fluconazole
fRS585,Set1_Rep2_FLZ,1,0.8550999760627747,fluconazole
Blank,Set1_Rep2_FLZ,1,0.0617000013589859,fluconazole
35_B2,Set1_Rep1_FLZ,1,0.8568999767303467,fluconazole
35_B6,Set1_Rep1_FLZ,1,0.9458000063896179,fluconazole
35_B8,Set1_Rep1_FLZ,1,1.0710999965667725,fluconazole
35_C5,Set1_Rep1_FLZ,1,0.9909999966621399,fluconazole
35_C7,Set1_Rep1_FLZ,1,0.987500011920929,fluconazole
35_C9,Set1_Rep1_FLZ,1,0.9509999752044678,fluconazole
fRS585,Set1_Rep1_FLZ,1,1.0140000581741333,fluconazole
Blank,Set1_Rep1_FLZ,1,0.06040000170469284,fluconazole
40_C9,Set4_Rep3_AMPB,0.5,0.10689999908208847,amphotericine
40_E7,Set4_Rep3_AMPB,0.5,0.08309999853372574,amphotericine
40_E11,Set4_Rep3_AMPB,0.5,0.08500000089406967,amphotericine
40_F6,Set4_Rep3_AMPB,0.5,0.06930000334978104,amphotericine
40_G9,Set4_Rep3_AMPB,0.5,0.09539999812841415,amphotericine
40_G11,Set4_Rep3_AMPB,0.5,0.07569999992847443,amphotericine
fRS585,Set4_Rep3_AMPB,0.5,0.061000000685453415,amphotericine
Blank,Set4_Rep3_AMPB,0.5,0.060600001364946365,amphotericine
40_C9,Set4_Rep2_AMPB,0.5,0.24729999899864197,amphotericine
40_E7,Set4_Rep2_AMPB,0.5,0.43639999628067017,amphotericine
40_E11,Set4_Rep2_AMPB,0.5,0.18240000307559967,amphotericine
40_F6,Set4_Rep2_AMPB,0.5,0.20649999380111694,amphotericine
40_G9,Set4_Rep2_AMPB,0.5,0.819100022315979,amphotericine
40_G11,Set4_Rep2_AMPB,0.5,0.829200029373169,amphotericine
fRS585,Set4_Rep2_AMPB,0.5,0.10740000009536743,amphotericine
Blank,Set4_Rep2_AMPB,0.5,0.060600001364946365,amphotericine
40_C9,Set4_Rep1_AMPB,0.5,0.5583000183105469,amphotericine
40_E7,Set4_Rep1_AMPB,0.5,0.42980000376701355,amphotericine
40_E11,Set4_Rep1_AMPB,0.5,0.2013999968767166,amphotericine
40_F6,Set4_Rep1_AMPB,0.5,0.13519999384880066,amphotericine
40_G9,Set4_Rep1_AMPB,0.5,0.5927000045776367,amphotericine
40_G11,Set4_Rep1_AMPB,0.5,0.39730000495910645,amphotericine
fRS585,Set4_Rep1_AMPB,0.5,0.08389999717473984,amphotericine
Blank,Set4_Rep1_AMPB,0.5,0.06120000034570694,amphotericine
35_F2,Set3_Rep3_AMPB,0.5,0.06159999966621399,amphotericine
35_F4,Set3_Rep3_AMPB,0.5,0.061000000685453415,amphotericine
35_F6,Set3_Rep3_AMPB,0.5,0.061799999326467514,amphotericine
35_G5,Set3_Rep3_AMPB,0.5,0.06159999966621399,amphotericine
35_G9,Set3_Rep3_AMPB,0.5,0.06129999831318855,amphotericine
35_G11,Set3_Rep3_AMPB,0.5,0.0608999989926815,amphotericine
fRS585,Set3_Rep3_AMPB,0.5,0.061900001019239426,amphotericine
Blank,Set3_Rep3_AMPB,0.5,0.06159999966621399,amphotericine
35_F2,Set3_Rep2_AMPB,0.5,0.06080000102519989,amphotericine
35_F4,Set3_Rep2_AMPB,0.5,0.06120000034570694,amphotericine
35_F6,Set3_Rep2_AMPB,0.5,0.08799999952316284,amphotericine
35_G5,Set3_Rep2_AMPB,0.5,0.0617000013589859,amphotericine
35_G9,Set3_Rep2_AMPB,0.5,0.061900001019239426,amphotericine
35_G11,Set3_Rep2_AMPB,0.5,0.060600001364946365,amphotericine
fRS585,Set3_Rep2_AMPB,0.5,0.061400000005960464,amphotericine
Blank,Set3_Rep2_AMPB,0.5,0.06159999966621399,amphotericine
35_F2,Set3_Rep1_AMPB,0.5,0.060600001364946365,amphotericine
35_F4,Set3_Rep1_AMPB,0.5,0.061400000005960464,amphotericine
35_F6,Set3_Rep1_AMPB,0.5,0.061500001698732376,amphotericine
35_G5,Set3_Rep1_AMPB,0.5,0.0617000013589859,amphotericine
35_G9,Set3_Rep1_AMPB,0.5,0.0617000013589859,amphotericine
35_G11,Set3_Rep1_AMPB,0.5,0.061000000685453415,amphotericine
fRS585,Set3_Rep1_AMPB,0.5,0.06109999865293503,amphotericine
Blank,Set3_Rep1_AMPB,0.5,0.061500001698732376,amphotericine
35_D2,Set2_Rep3_AMPB,0.5,0.061799999326467514,amphotericine
35_D4,Set2_Rep3_AMPB,0.5,0.06319999694824219,amphotericine
35_D8,Set2_Rep3_AMPB,0.5,0.06109999865293503,amphotericine
35_E7,Set2_Rep3_AMPB,0.5,0.06120000034570694,amphotericine
35_E9,Set2_Rep3_AMPB,0.5,0.06129999831318855,amphotericine
35_E11,Set2_Rep3_AMPB,0.5,0.0617000013589859,amphotericine
fRS585,Set2_Rep3_AMPB,0.5,0.06040000170469284,amphotericine
Blank,Set2_Rep3_AMPB,0.5,0.06040000170469284,amphotericine
35_D2,Set2_Rep2_AMPB,0.5,0.07800000160932541,amphotericine
35_D4,Set2_Rep2_AMPB,0.5,0.06530000269412994,amphotericine
35_D8,Set2_Rep2_AMPB,0.5,0.07919999957084656,amphotericine
35_E7,Set2_Rep2_AMPB,0.5,0.07810000330209732,amphotericine
35_E9,Set2_Rep2_AMPB,0.5,0.08219999819993973,amphotericine
35_E11,Set2_Rep2_AMPB,0.5,0.08259999752044678,amphotericine
fRS585,Set2_Rep2_AMPB,0.5,0.07450000196695328,amphotericine
Blank,Set2_Rep2_AMPB,0.5,0.060499999672174454,amphotericine
35_D2,Set2_Rep1_AMPB,0.5,0.09690000116825104,amphotericine
35_D4,Set2_Rep1_AMPB,0.5,0.06260000169277191,amphotericine
35_D8,Set2_Rep1_AMPB,0.5,0.07150000333786011,amphotericine
35_E7,Set2_Rep1_AMPB,0.5,0.08720000088214874,amphotericine
35_E9,Set2_Rep1_AMPB,0.5,0.10189999639987946,amphotericine
35_E11,Set2_Rep1_AMPB,0.5,0.09220000356435776,amphotericine
fRS585,Set2_Rep1_AMPB,0.5,0.09160000085830688,amphotericine
Blank,Set2_Rep1_AMPB,0.5,0.05999999865889549,amphotericine
35_B2,Set1_Rep3_AMPB,0.5,0.06360000371932983,amphotericine
35_B6,Set1_Rep3_AMPB,0.5,0.06080000102519989,amphotericine
35_B8,Set1_Rep3_AMPB,0.5,0.061400000005960464,amphotericine
35_C5,Set1_Rep3_AMPB,0.5,0.06109999865293503,amphotericine
35_C7,Set1_Rep3_AMPB,0.5,0.06109999865293503,amphotericine
35_C9,Set1_Rep3_AMPB,0.5,0.06120000034570694,amphotericine
fRS585,Set1_Rep3_AMPB,0.5,0.0617000013589859,amphotericine
Blank,Set1_Rep3_AMPB,0.5,0.05999999865889549,amphotericine
35_B2,Set1_Rep2_AMPB,0.5,0.0738999992609024,amphotericine
35_B6,Set1_Rep2_AMPB,0.5,0.0617000013589859,amphotericine
35_B8,Set1_Rep2_AMPB,0.5,0.09239999949932098,amphotericine
35_C5,Set1_Rep2_AMPB,0.5,0.0885000005364418,amphotericine
35_C7,Set1_Rep2_AMPB,0.5,0.1703999936580658,amphotericine
35_C9,Set1_Rep2_AMPB,0.5,0.13850000500679016,amphotericine
fRS585,Set1_Rep2_AMPB,0.5,0.08699999749660492,amphotericine
Blank,Set1_Rep2_AMPB,0.5,0.06040000170469284,amphotericine
35_B2,Set1_Rep1_AMPB,0.5,0.08699999749660492,amphotericine
35_B6,Set1_Rep1_AMPB,0.5,0.07599999755620956,amphotericine
35_B8,Set1_Rep1_AMPB,0.5,0.07670000195503235,amphotericine
35_C5,Set1_Rep1_AMPB,0.5,0.08229999989271164,amphotericine
35_C7,Set1_Rep1_AMPB,0.5,0.0835999995470047,amphotericine
35_C9,Set1_Rep1_AMPB,0.5,0.093299999833107,amphotericine
fRS585,Set1_Rep1_AMPB,0.5,0.08789999783039093,amphotericine
Blank,Set1_Rep1_AMPB,0.5,0.05959999933838844,amphotericine
40_C9,Set4_Rep3_CASP,0.5,0.05959999933838844,caspofungin
40_E7,Set4_Rep3_CASP,0.5,0.05900000035762787,caspofungin
40_E11,Set4_Rep3_CASP,0.5,0.05979999899864197,caspofungin
40_F6,Set4_Rep3_CASP,0.5,0.05999999865889549,caspofungin
40_G9,Set4_Rep3_CASP,0.5,0.061400000005960464,caspofungin
40_G11,Set4_Rep3_CASP,0.5,0.06040000170469284,caspofungin
fRS585,Set4_Rep3_CASP,0.5,0.0608999989926815,caspofungin
Blank,Set4_Rep3_CASP,0.5,0.060600001364946365,caspofungin
40_C9,Set4_Rep2_CASP,0.5,0.06019999831914902,caspofungin
40_E7,Set4_Rep2_CASP,0.5,0.060100000351667404,caspofungin
40_E11,Set4_Rep2_CASP,0.5,0.05959999933838844,caspofungin
40_F6,Set4_Rep2_CASP,0.5,0.060100000351667404,caspofungin
40_G9,Set4_Rep2_CASP,0.5,0.06040000170469284,caspofungin
40_G11,Set4_Rep2_CASP,0.5,0.06129999831318855,caspofungin
fRS585,Set4_Rep2_CASP,0.5,0.0617000013589859,caspofungin
Blank,Set4_Rep2_CASP,0.5,0.061000000685453415,caspofungin
40_C9,Set4_Rep1_CASP,0.5,0.05990000069141388,caspofungin
40_E7,Set4_Rep1_CASP,0.5,0.060499999672174454,caspofungin
40_E11,Set4_Rep1_CASP,0.5,0.05909999832510948,caspofungin
40_F6,Set4_Rep1_CASP,0.5,0.060600001364946365,caspofungin
40_G9,Set4_Rep1_CASP,0.5,0.06120000034570694,caspofungin
40_G11,Set4_Rep1_CASP,0.5,0.06129999831318855,caspofungin
fRS585,Set4_Rep1_CASP,0.5,0.06159999966621399,caspofungin
Blank,Set4_Rep1_CASP,0.5,0.06129999831318855,caspofungin
35_F2,Set3_Rep3_CASP,0.5,0.06030000001192093,caspofungin
35_F4,Set3_Rep3_CASP,0.5,0.060499999672174454,caspofungin
35_F6,Set3_Rep3_CASP,0.5,0.05979999899864197,caspofungin
35_G5,Set3_Rep3_CASP,0.5,0.060600001364946365,caspofungin
35_G9,Set3_Rep3_CASP,0.5,0.061400000005960464,caspofungin
35_G11,Set3_Rep3_CASP,0.5,0.061500001698732376,caspofungin
fRS585,Set3_Rep3_CASP,0.5,0.061799999326467514,caspofungin
Blank,Set3_Rep3_CASP,0.5,0.062199998646974564,caspofungin
35_F2,Set3_Rep2_CASP,0.5,0.060499999672174454,caspofungin
35_F4,Set3_Rep2_CASP,0.5,0.05979999899864197,caspofungin
35_F6,Set3_Rep2_CASP,0.5,0.06080000102519989,caspofungin
35_G5,Set3_Rep2_CASP,0.5,0.06019999831914902,caspofungin
35_G9,Set3_Rep2_CASP,0.5,0.06109999865293503,caspofungin
35_G11,Set3_Rep2_CASP,0.5,0.060600001364946365,caspofungin
fRS585,Set3_Rep2_CASP,0.5,0.06109999865293503,caspofungin
Blank,Set3_Rep2_CASP,0.5,0.060499999672174454,caspofungin
35_F2,Set3_Rep1_CASP,0.5,0.06030000001192093,caspofungin
35_F4,Set3_Rep1_CASP,0.5,0.06040000170469284,caspofungin
35_F6,Set3_Rep1_CASP,0.5,0.05959999933838844,caspofungin
35_G5,Set3_Rep1_CASP,0.5,0.05979999899864197,caspofungin
35_G9,Set3_Rep1_CASP,0.5,0.06080000102519989,caspofungin
35_G11,Set3_Rep1_CASP,0.5,0.061500001698732376,caspofungin
fRS585,Set3_Rep1_CASP,0.5,0.06159999966621399,caspofungin
Blank,Set3_Rep1_CASP,0.5,0.06129999831318855,caspofungin
35_D2,Set2_Rep3_CASP,0.5,0.059700001031160355,caspofungin
35_D4,Set2_Rep3_CASP,0.5,0.06260000169277191,caspofungin
35_D8,Set2_Rep3_CASP,0.5,0.05939999967813492,caspofungin
35_E7,Set2_Rep3_CASP,0.5,0.059700001031160355,caspofungin
35_E9,Set2_Rep3_CASP,0.5,0.060499999672174454,caspofungin
35_E11,Set2_Rep3_CASP,0.5,0.061400000005960464,caspofungin
fRS585,Set2_Rep3_CASP,0.5,0.06159999966621399,caspofungin
Blank,Set2_Rep3_CASP,0.5,0.060600001364946365,caspofungin
35_D2,Set2_Rep2_CASP,0.5,0.05979999899864197,caspofungin
35_D4,Set2_Rep2_CASP,0.5,0.06159999966621399,caspofungin
35_D8,Set2_Rep2_CASP,0.5,0.05990000069141388,caspofungin
35_E7,Set2_Rep2_CASP,0.5,0.05959999933838844,caspofungin
35_E9,Set2_Rep2_CASP,0.5,0.06120000034570694,caspofungin
35_E11,Set2_Rep2_CASP,0.5,0.060600001364946365,caspofungin
fRS585,Set2_Rep2_CASP,0.5,0.06030000001192093,caspofungin
Blank,Set2_Rep2_CASP,0.5,0.06040000170469284,caspofungin
35_D2,Set2_Rep1_CASP,0.5,0.059300001710653305,caspofungin
35_D4,Set2_Rep1_CASP,0.5,0.061799999326467514,caspofungin
35_D8,Set2_Rep1_CASP,0.5,0.05950000137090683,caspofungin
35_E7,Set2_Rep1_CASP,0.5,0.05869999900460243,caspofungin
35_E9,Set2_Rep1_CASP,0.5,0.060100000351667404,caspofungin
35_E11,Set2_Rep1_CASP,0.5,0.06019999831914902,caspofungin
fRS585,Set2_Rep1_CASP,0.5,0.06019999831914902,caspofungin
Blank,Set2_Rep1_CASP,0.5,0.06019999831914902,caspofungin
35_B2,Set1_Rep3_CASP,0.5,0.060499999672174454,caspofungin
35_B6,Set1_Rep3_CASP,0.5,0.06069999933242798,caspofungin
35_B8,Set1_Rep3_CASP,0.5,0.06019999831914902,caspofungin
35_C5,Set1_Rep3_CASP,0.5,0.060499999672174454,caspofungin
35_C7,Set1_Rep3_CASP,0.5,0.06080000102519989,caspofungin
35_C9,Set1_Rep3_CASP,0.5,0.061000000685453415,caspofungin
fRS585,Set1_Rep3_CASP,0.5,0.062199998646974564,caspofungin
Blank,Set1_Rep3_CASP,0.5,0.06159999966621399,caspofungin
35_B2,Set1_Rep2_CASP,0.5,0.05999999865889549,caspofungin
35_B6,Set1_Rep2_CASP,0.5,0.06019999831914902,caspofungin
35_B8,Set1_Rep2_CASP,0.5,0.05950000137090683,caspofungin
35_C5,Set1_Rep2_CASP,0.5,0.060100000351667404,caspofungin
35_C7,Set1_Rep2_CASP,0.5,0.06080000102519989,caspofungin
35_C9,Set1_Rep2_CASP,0.5,0.061000000685453415,caspofungin
fRS585,Set1_Rep2_CASP,0.5,0.06159999966621399,caspofungin
Blank,Set1_Rep2_CASP,0.5,0.061500001698732376,caspofungin
35_B2,Set1_Rep1_CASP,0.5,0.06069999933242798,caspofungin
35_B6,Set1_Rep1_CASP,0.5,0.06030000001192093,caspofungin
35_B8,Set1_Rep1_CASP,0.5,0.05950000137090683,caspofungin
35_C5,Set1_Rep1_CASP,0.5,0.05990000069141388,caspofungin
35_C7,Set1_Rep1_CASP,0.5,0.06069999933242798,caspofungin
35_C9,Set1_Rep1_CASP,0.5,0.061799999326467514,caspofungin
fRS585,Set1_Rep1_CASP,0.5,0.062199998646974564,caspofungin
Blank,Set1_Rep1_CASP,0.5,0.06129999831318855,caspofungin
40_C9,Set4_Rep3_FLZ,0.5,0.9408000111579895,fluconazole
40_E7,Set4_Rep3_FLZ,0.5,0.663100004196167,fluconazole
40_E11,Set4_Rep3_FLZ,0.5,0.5410000085830688,fluconazole
40_F6,Set4_Rep3_FLZ,0.5,0.8452000021934509,fluconazole
40_G9,Set4_Rep3_FLZ,0.5,0.9864000082015991,fluconazole
40_G11,Set4_Rep3_FLZ,0.5,0.7914999723434448,fluconazole
fRS585,Set4_Rep3_FLZ,0.5,0.8586999773979187,fluconazole
Blank,Set4_Rep3_FLZ,0.5,0.05889999866485596,fluconazole
40_C9,Set4_Rep2_FLZ,0.5,1.0996999740600586,fluconazole
40_E7,Set4_Rep2_FLZ,0.5,0.9528999924659729,fluconazole
40_E11,Set4_Rep2_FLZ,0.5,1.049399971961975,fluconazole
40_F6,Set4_Rep2_FLZ,0.5,0.9401999711990356,fluconazole
40_G9,Set4_Rep2_FLZ,0.5,1.2015999555587769,fluconazole
40_G11,Set4_Rep2_FLZ,0.5,1.204800009727478,fluconazole
fRS585,Set4_Rep2_FLZ,0.5,1.065000057220459,fluconazole
Blank,Set4_Rep2_FLZ,0.5,0.05920000001788139,fluconazole
40_C9,Set4_Rep1_FLZ,0.5,0.9354000091552734,fluconazole
40_E7,Set4_Rep1_FLZ,0.5,0.9041000008583069,fluconazole
40_E11,Set4_Rep1_FLZ,0.5,1.073099970817566,fluconazole
40_F6,Set4_Rep1_FLZ,0.5,1.0343999862670898,fluconazole
40_G9,Set4_Rep1_FLZ,0.5,1.1579999923706055,fluconazole
40_G11,Set4_Rep1_FLZ,0.5,1.1536999940872192,fluconazole
fRS585,Set4_Rep1_FLZ,0.5,1.0918999910354614,fluconazole
Blank,Set4_Rep1_FLZ,0.5,0.05889999866485596,fluconazole
35_F2,Set3_Rep3_FLZ,0.5,0.9467999935150146,fluconazole
35_F4,Set3_Rep3_FLZ,0.5,0.7745000123977661,fluconazole
35_F6,Set3_Rep3_FLZ,0.5,1.0145000219345093,fluconazole
35_G5,Set3_Rep3_FLZ,0.5,0.8463000059127808,fluconazole
35_G9,Set3_Rep3_FLZ,0.5,0.7484999895095825,fluconazole
35_G11,Set3_Rep3_FLZ,0.5,0.7900999784469604,fluconazole
fRS585,Set3_Rep3_FLZ,0.5,0.9277999997138977,fluconazole
Blank,Set3_Rep3_FLZ,0.5,0.05979999899864197,fluconazole
35_F2,Set3_Rep2_FLZ,0.5,0.9491000175476074,fluconazole
35_F4,Set3_Rep2_FLZ,0.5,0.973800003528595,fluconazole
35_F6,Set3_Rep2_FLZ,0.5,1.0485999584197998,fluconazole
35_G5,Set3_Rep2_FLZ,0.5,1.0044000148773193,fluconazole
35_G9,Set3_Rep2_FLZ,0.5,0.911899983882904,fluconazole
35_G11,Set3_Rep2_FLZ,0.5,0.9061999917030334,fluconazole
fRS585,Set3_Rep2_FLZ,0.5,0.9857000112533569,fluconazole
Blank,Set3_Rep2_FLZ,0.5,0.05889999866485596,fluconazole
35_F2,Set3_Rep1_FLZ,0.5,0.8988999724388123,fluconazole
35_F4,Set3_Rep1_FLZ,0.5,1.0010000467300415,fluconazole
35_F6,Set3_Rep1_FLZ,0.5,0.8183000087738037,fluconazole
35_G5,Set3_Rep1_FLZ,0.5,1.0047999620437622,fluconazole
35_G9,Set3_Rep1_FLZ,0.5,0.8970999717712402,fluconazole
35_G11,Set3_Rep1_FLZ,0.5,0.8669000267982483,fluconazole
fRS585,Set3_Rep1_FLZ,0.5,1.0206999778747559,fluconazole
Blank,Set3_Rep1_FLZ,0.5,0.05889999866485596,fluconazole
35_D2,Set2_Rep3_FLZ,0.5,0.9456999897956848,fluconazole
35_D4,Set2_Rep3_FLZ,0.5,0.7551000118255615,fluconazole
35_D8,Set2_Rep3_FLZ,0.5,0.748199999332428,fluconazole
35_E7,Set2_Rep3_FLZ,0.5,0.9966999888420105,fluconazole
35_E9,Set2_Rep3_FLZ,0.5,0.91839998960495,fluconazole
35_E11,Set2_Rep3_FLZ,0.5,0.9034000039100647,fluconazole
fRS585,Set2_Rep3_FLZ,0.5,1.017300009727478,fluconazole
Blank,Set2_Rep3_FLZ,0.5,0.060600001364946365,fluconazole
35_D2,Set2_Rep2_FLZ,0.5,0.8220999836921692,fluconazole
35_D4,Set2_Rep2_FLZ,0.5,0.7369999885559082,fluconazole
35_D8,Set2_Rep2_FLZ,0.5,1.0492000579833984,fluconazole
35_E7,Set2_Rep2_FLZ,0.5,0.9562000036239624,fluconazole
35_E9,Set2_Rep2_FLZ,0.5,0.970300018787384,fluconazole
35_E11,Set2_Rep2_FLZ,0.5,0.890500009059906,fluconazole
fRS585,Set2_Rep2_FLZ,0.5,0.921999990940094,fluconazole
Blank,Set2_Rep2_FLZ,0.5,0.06040000170469284,fluconazole
35_D2,Set2_Rep1_FLZ,0.5,0.8361999988555908,fluconazole
35_D4,Set2_Rep1_FLZ,0.5,0.741100013256073,fluconazole
35_D8,Set2_Rep1_FLZ,0.5,0.9865999817848206,fluconazole
35_E7,Set2_Rep1_FLZ,0.5,0.8589000105857849,fluconazole
35_E9,Set2_Rep1_FLZ,0.5,1.0318000316619873,fluconazole
35_E11,Set2_Rep1_FLZ,0.5,0.9642000198364258,fluconazole
fRS585,Set2_Rep1_FLZ,0.5,0.984000027179718,fluconazole
Blank,Set2_Rep1_FLZ,0.5,0.060499999672174454,fluconazole
35_B2,Set1_Rep3_FLZ,0.5,0.808899998664856,fluconazole
35_B6,Set1_Rep3_FLZ,0.5,0.8156999945640564,fluconazole
35_B8,Set1_Rep3_FLZ,0.5,0.8331000208854675,fluconazole
35_C5,Set1_Rep3_FLZ,0.5,0.7443000078201294,fluconazole
35_C7,Set1_Rep3_FLZ,0.5,0.8532999753952026,fluconazole
35_C9,Set1_Rep3_FLZ,0.5,0.9182999730110168,fluconazole
fRS585,Set1_Rep3_FLZ,0.5,0.7110000252723694,fluconazole
Blank,Set1_Rep3_FLZ,0.5,0.06019999831914902,fluconazole
35_B2,Set1_Rep2_FLZ,0.5,0.9577000141143799,fluconazole
35_B6,Set1_Rep2_FLZ,0.5,1.0269999504089355,fluconazole
35_B8,Set1_Rep2_FLZ,0.5,0.9452000260353088,fluconazole
35_C5,Set1_Rep2_FLZ,0.5,0.977400004863739,fluconazole
35_C7,Set1_Rep2_FLZ,0.5,0.8932999968528748,fluconazole
35_C9,Set1_Rep2_FLZ,0.5,0.8539999723434448,fluconazole
fRS585,Set1_Rep2_FLZ,0.5,0.5835000276565552,fluconazole
Blank,Set1_Rep2_FLZ,0.5,0.05999999865889549,fluconazole
35_B2,Set1_Rep1_FLZ,0.5,0.9323999881744385,fluconazole
35_B6,Set1_Rep1_FLZ,0.5,0.9541000127792358,fluconazole
35_B8,Set1_Rep1_FLZ,0.5,1.083799958229065,fluconazole
35_C5,Set1_Rep1_FLZ,0.5,0.917900025844574,fluconazole
35_C7,Set1_Rep1_FLZ,0.5,0.9049999713897705,fluconazole
35_C9,Set1_Rep1_FLZ,0.5,0.963100016117096,fluconazole
fRS585,Set1_Rep1_FLZ,0.5,0.9898999929428101,fluconazole
Blank,Set1_Rep1_FLZ,0.5,0.060100000351667404,fluconazole
40_C9,Set4_Rep3_AMPB,0.25,0.8640000224113464,amphotericine
40_E7,Set4_Rep3_AMPB,0.25,1.0047999620437622,amphotericine
40_E11,Set4_Rep3_AMPB,0.25,0.8626999855041504,amphotericine
40_F6,Set4_Rep3_AMPB,0.25,0.6956999897956848,amphotericine
